resultId,raceId,driverId,constructorId,number,grid,driver_championship_standings,positionText,race_position_order,driver_season_points,laps,time_x,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,year,round,circuitId,name,date,time_y,driverStandingsId,constructor_season_points,constructor_championship_standings,driver_season_wins,constructorStandingsId,points,race_finish_position,constructor_season_wins,code,surname,constructorRef
24109.0,1005,815.0,10.0,11,9.0,7,7,7.0,6.0,53.0,+1:19.379,5316441,43,9,1:34.073,222.223,1.0,2018,17,22,Japanese Grand Prix,2018-10-07,05:10:00,69019.0,53.0,7.0,0.0,27128.0,43.0,7.0,0.0,PER,Pérez,force_india
24110.0,1005,154.0,210.0,8,5.0,8,8,8.0,4.0,53.0,+1:27.198,5324260,47,15,1:34.786,220.551,1.0,2018,17,22,Japanese Grand Prix,2018-10-07,05:10:00,69024.0,31.0,13.0,0.0,27132.0,84.0,5.0,0.0,GRO,Grosjean,haas
24111.0,1005,839.0,10.0,31,11.0,9,9,9.0,2.0,53.0,+1:28.055,5325117,50,14,1:34.670,220.821,1.0,2018,17,22,Japanese Grand Prix,2018-10-07,05:10:00,69020.0,49.0,11.0,0.0,27128.0,43.0,7.0,0.0,OCO,Ocon,force_india
24112.0,1005,832.0,4.0,55,13.0,10,10,10.0,1.0,52.0,\N,\N,50,11,1:34.197,221.930,11.0,2018,17,22,Japanese Grand Prix,2018-10-07,05:10:00,69018.0,39.0,12.0,0.0,27127.0,92.0,4.0,0.0,SAI,Sainz,renault
24113.0,1005,842.0,5.0,10,7.0,11,11,11.0,0.0,52.0,\N,\N,35,10,1:34.133,222.081,11.0,2018,17,22,Japanese Grand Prix,2018-10-07,05:10:00,69026.0,28.0,14.0,0.0,27131.0,30.0,8.0,0.0,GAS,Gasly,toro_rosso
24114.0,1005,828.0,15.0,9,20.0,12,12,12.0,0.0,52.0,\N,\N,8,19,1:36.294,217.097,11.0,2018,17,22,Japanese Grand Prix,2018-10-07,05:10:00,69027.0,6.0,18.0,0.0,27129.0,27.0,9.0,0.0,ERI,Ericsson,sauber
24115.0,1005,843.0,5.0,28,6.0,13,13,13.0,0.0,52.0,\N,\N,30,16,1:34.857,220.386,11.0,2018,17,22,Japanese Grand Prix,2018-10-07,05:10:00,69023.0,2.0,19.0,0.0,27131.0,30.0,8.0,0.0,HAR,Hartley,toro_rosso
24116.0,1005,4.0,1.0,14,18.0,14,14,14.0,0.0,52.0,\N,\N,28,7,1:33.943,222.530,11.0,2018,17,22,Japanese Grand Prix,2018-10-07,05:10:00,69013.0,50.0,10.0,0.0,27126.0,58.0,6.0,0.0,ALO,Alonso,mclaren
24117.0,1005,838.0,1.0,2,19.0,15,15,15.0,0.0,52.0,\N,\N,25,18,1:35.023,220.001,11.0,2018,17,22,Japanese Grand Prix,2018-10-07,05:10:00,69017.0,8.0,16.0,0.0,27126.0,58.0,6.0,0.0,VAN,Vandoorne,mclaren
24118.0,1005,845.0,3.0,35,17.0,16,16,16.0,0.0,52.0,\N,\N,41,8,1:33.985,222.431,11.0,2018,17,22,Japanese Grand Prix,2018-10-07,05:10:00,69028.0,1.0,20.0,0.0,27130.0,7.0,10.0,0.0,SIR,Sirotkin,williams
24119.0,1005,840.0,3.0,18,14.0,17,17,17.0,0.0,52.0,\N,\N,41,5,1:33.354,223.934,11.0,2018,17,22,Japanese Grand Prix,2018-10-07,05:10:00,69022.0,6.0,17.0,0.0,27130.0,7.0,10.0,0.0,STR,Stroll,williams
24120.0,1005,844.0,15.0,16,10.0,\N,R,18.0,0.0,38.0,\N,\N,37,13,1:34.515,221.183,26.0,2018,17,22,Japanese Grand Prix,2018-10-07,05:10:00,69021.0,21.0,15.0,0.0,27129.0,27.0,9.0,0.0,LEC,Leclerc,sauber
24121.0,1005,807.0,4.0,27,16.0,\N,R,19.0,0.0,37.0,\N,\N,32,17,1:34.934,220.207,5.0,2018,17,22,Japanese Grand Prix,2018-10-07,05:10:00,69015.0,53.0,9.0,0.0,27127.0,92.0,4.0,0.0,HUL,Hülkenberg,renault
24122.0,1005,825.0,210.0,20,12.0,\N,R,20.0,0.0,8.0,\N,\N,6,20,1:39.908,209.244,130.0,2018,17,22,Japanese Grand Prix,2018-10-07,05:10:00,69025.0,53.0,8.0,0.0,27132.0,84.0,5.0,0.0,MAG,Magnussen,haas
24123.0,1006,8.0,6.0,7,2.0,1,1,1.0,25.0,56.0,1:34:18.643,5658643,45,5,1:38.482,201.527,1.0,2018,18,69,United States Grand Prix,2018-10-21,18:10:00,69051.0,221.0,3.0,1.0,27143.0,497.0,2.0,6.0,RAI,Räikkönen,ferrari
24124.0,1006,830.0,9.0,33,18.0,2,2,2.0,18.0,56.0,+1.281,5659924,45,2,1:38.246,202.011,1.0,2018,18,69,United States Grand Prix,2018-10-21,18:10:00,69054.0,191.0,5.0,1.0,27145.0,337.0,3.0,3.0,VER,Verstappen,red_bull
24125.0,1006,1.0,131.0,44,1.0,3,3,3.0,15.0,56.0,+2.342,5660985,40,1,1:37.392,203.782,1.0,2018,18,69,United States Grand Prix,2018-10-21,18:10:00,69050.0,346.0,1.0,9.0,27144.0,563.0,1.0,9.0,HAM,Hamilton,mercedes
24126.0,1006,20.0,6.0,5,5.0,4,4,4.0,12.0,56.0,+18.222,5676865,41,3,1:38.280,201.941,1.0,2018,18,69,United States Grand Prix,2018-10-21,18:10:00,69049.0,276.0,2.0,5.0,27143.0,497.0,2.0,6.0,VET,Vettel,ferrari
24127.0,1006,822.0,131.0,77,3.0,5,5,5.0,10.0,56.0,+24.744,5683387,46,4,1:38.470,201.551,1.0,2018,18,69,United States Grand Prix,2018-10-21,18:10:00,69056.0,217.0,4.0,0.0,27144.0,563.0,1.0,9.0,BOT,Bottas,mercedes
24128.0,1006,807.0,4.0,27,7.0,6,6,6.0,8.0,56.0,+1:27.210,5745853,51,8,1:39.548,199.369,1.0,2018,18,69,United States Grand Prix,2018-10-21,18:10:00,69055.0,61.0,7.0,0.0,27147.0,106.0,4.0,0.0,HUL,Hülkenberg,renault
24129.0,1006,832.0,4.0,55,11.0,7,7,7.0,6.0,56.0,+1:34.994,5753637,45,11,1:39.858,198.750,1.0,2018,18,69,United States Grand Prix,2018-10-21,18:10:00,69058.0,45.0,12.0,0.0,27147.0,106.0,4.0,0.0,SAI,Sainz,renault
24130.0,1006,815.0,10.0,11,10.0,8,8,8.0,4.0,56.0,+1:41.080,5759723,45,13,1:39.992,198.483,1.0,2018,18,69,United States Grand Prix,2018-10-21,18:10:00,69059.0,57.0,8.0,0.0,27148.0,47.0,7.0,0.0,PER,Pérez,force_india
24131.0,1006,843.0,5.0,28,20.0,9,9,9.0,2.0,55.0,\N,\N,32,6,1:38.963,200.547,11.0,2018,18,69,United States Grand Prix,2018-10-21,18:10:00,69063.0,4.0,19.0,0.0,27151.0,32.0,8.0,0.0,HAR,Hartley,toro_rosso
24132.0,1006,828.0,15.0,9,16.0,10,10,10.0,1.0,55.0,\N,\N,36,9,1:39.569,199.327,11.0,2018,18,69,United States Grand Prix,2018-10-21,18:10:00,69067.0,7.0,17.0,0.0,27149.0,28.0,9.0,0.0,ERI,Ericsson,sauber
24133.0,1006,838.0,1.0,2,17.0,11,11,11.0,0.0,55.0,\N,\N,52,12,1:39.915,198.636,11.0,2018,18,69,United States Grand Prix,2018-10-21,18:10:00,69057.0,8.0,16.0,0.0,27146.0,58.0,6.0,0.0,VAN,Vandoorne,mclaren
24134.0,1006,842.0,5.0,10,19.0,12,12,12.0,0.0,55.0,\N,\N,33,14,1:40.098,198.273,11.0,2018,18,69,United States Grand Prix,2018-10-21,18:10:00,69066.0,28.0,14.0,0.0,27151.0,32.0,8.0,0.0,GAS,Gasly,toro_rosso
24135.0,1006,845.0,3.0,35,14.0,13,13,13.0,0.0,55.0,\N,\N,42,7,1:39.240,199.987,11.0,2018,18,69,United States Grand Prix,2018-10-21,18:10:00,69068.0,1.0,20.0,0.0,27150.0,7.0,10.0,0.0,SIR,Sirotkin,williams
24136.0,1006,840.0,3.0,18,15.0,14,14,14.0,0.0,54.0,\N,\N,38,10,1:39.646,199.173,12.0,2018,18,69,United States Grand Prix,2018-10-21,18:10:00,69062.0,6.0,18.0,0.0,27150.0,7.0,10.0,0.0,STR,Stroll,williams
24137.0,1006,844.0,15.0,16,9.0,\N,R,15.0,0.0,31.0,\N,\N,12,16,1:40.522,197.437,130.0,2018,18,69,United States Grand Prix,2018-10-21,18:10:00,69061.0,21.0,15.0,0.0,27149.0,28.0,9.0,0.0,LEC,Leclerc,sauber
24138.0,1006,817.0,9.0,3,4.0,\N,R,16.0,0.0,8.0,\N,\N,49,15,1:40.433,197.612,84.0,2018,18,69,United States Grand Prix,2018-10-21,18:10:00,69052.0,146.0,6.0,2.0,27145.0,337.0,3.0,3.0,RIC,Ricciardo,red_bull
24139.0,1006,154.0,210.0,8,8.0,\N,R,17.0,0.0,2.0,\N,\N,12,18,1:41.982,194.610,130.0,2018,18,69,United States Grand Prix,2018-10-21,18:10:00,69064.0,31.0,13.0,0.0,27152.0,84.0,5.0,0.0,GRO,Grosjean,haas
24140.0,1006,4.0,1.0,14,13.0,\N,R,18.0,0.0,1.0,\N,\N,5,17,1:40.933,196.633,4.0,2018,18,69,United States Grand Prix,2018-10-21,18:10:00,69053.0,50.0,10.0,0.0,27146.0,58.0,6.0,0.0,ALO,Alonso,mclaren
24141.0,1006,839.0,10.0,31,6.0,\N,D,19.0,0.0,56.0,\N,\N,\N,0,\N,\N,2.0,2018,18,69,United States Grand Prix,2018-10-21,18:10:00,69060.0,49.0,11.0,0.0,27148.0,47.0,7.0,0.0,OCO,Ocon,force_india
24142.0,1006,825.0,210.0,20,12.0,\N,D,20.0,0.0,56.0,\N,\N,\N,0,\N,\N,2.0,2018,18,69,United States Grand Prix,2018-10-21,18:10:00,69065.0,53.0,9.0,0.0,27152.0,84.0,5.0,0.0,MAG,Magnussen,haas
24143.0,1007,830.0,9.0,33,2.0,1,1,1.0,25.0,71.0,1:38:28.851,5908851,66,2,1:19.186,195.670,1.0,2018,19,32,Mexican Grand Prix,2018-10-28,19:10:00,69074.0,216.0,5.0,2.0,27155.0,362.0,3.0,4.0,VER,Verstappen,red_bull
24144.0,1007,20.0,6.0,5,4.0,2,2,2.0,18.0,71.0,+17.316,5926167,49,4,1:19.522,194.844,1.0,2018,19,32,Mexican Grand Prix,2018-10-28,19:10:00,69069.0,294.0,2.0,5.0,27153.0,530.0,2.0,6.0,VET,Vettel,ferrari
24145.0,1007,8.0,6.0,7,6.0,3,3,3.0,15.0,71.0,+49.914,5958765,19,5,1:20.334,192.874,1.0,2018,19,32,Mexican Grand Prix,2018-10-28,19:10:00,69071.0,236.0,3.0,1.0,27153.0,530.0,2.0,6.0,RAI,Räikkönen,ferrari
24146.0,1007,1.0,131.0,44,3.0,4,4,4.0,12.0,71.0,+1:18.738,5987589,49,8,1:20.728,191.933,1.0,2018,19,32,Mexican Grand Prix,2018-10-28,19:10:00,69070.0,358.0,1.0,9.0,27154.0,585.0,1.0,9.0,HAM,Hamilton,mercedes
24147.0,1007,822.0,131.0,77,5.0,5,5,5.0,10.0,70.0,\N,\N,65,1,1:18.741,196.776,11.0,2018,19,32,Mexican Grand Prix,2018-10-28,19:10:00,69076.0,227.0,4.0,0.0,27154.0,585.0,1.0,9.0,BOT,Bottas,mercedes
24148.0,1007,807.0,4.0,27,7.0,6,6,6.0,8.0,69.0,\N,\N,67,7,1:20.637,192.150,12.0,2018,19,32,Mexican Grand Prix,2018-10-28,19:10:00,69075.0,69.0,7.0,0.0,27157.0,114.0,4.0,0.0,HUL,Hülkenberg,renault
24149.0,1007,844.0,15.0,16,9.0,7,7,7.0,6.0,69.0,\N,\N,67,6,1:20.537,192.388,12.0,2018,19,32,Mexican Grand Prix,2018-10-28,19:10:00,69081.0,27.0,15.0,0.0,27159.0,36.0,8.0,0.0,LEC,Leclerc,sauber
24150.0,1007,838.0,1.0,2,15.0,8,8,8.0,4.0,69.0,\N,\N,14,11,1:21.921,189.138,12.0,2018,19,32,Mexican Grand Prix,2018-10-28,19:10:00,69077.0,12.0,16.0,0.0,27156.0,62.0,6.0,0.0,VAN,Vandoorne,mclaren
24151.0,1007,828.0,15.0,9,10.0,9,9,9.0,2.0,69.0,\N,\N,18,14,1:22.440,187.947,12.0,2018,19,32,Mexican Grand Prix,2018-10-28,19:10:00,69087.0,9.0,17.0,0.0,27159.0,36.0,8.0,0.0,ERI,Ericsson,sauber
24152.0,1007,842.0,5.0,10,20.0,10,10,10.0,1.0,69.0,\N,\N,69,17,1:22.755,187.232,12.0,2018,19,32,Mexican Grand Prix,2018-10-28,19:10:00,69086.0,29.0,14.0,0.0,27161.0,33.0,9.0,0.0,GAS,Gasly,toro_rosso
24153.0,1007,839.0,10.0,31,11.0,11,11,11.0,0.0,69.0,\N,\N,6,15,1:22.629,187.517,12.0,2018,19,32,Mexican Grand Prix,2018-10-28,19:10:00,69080.0,49.0,11.0,0.0,27158.0,47.0,7.0,0.0,OCO,Ocon,force_india
24154.0,1007,840.0,3.0,18,17.0,12,12,12.0,0.0,69.0,\N,\N,27,18,1:22.983,186.717,12.0,2018,19,32,Mexican Grand Prix,2018-10-28,19:10:00,69082.0,6.0,18.0,0.0,27160.0,7.0,10.0,0.0,STR,Stroll,williams
24155.0,1007,845.0,3.0,35,19.0,13,13,13.0,0.0,69.0,\N,\N,66,16,1:22.640,187.492,12.0,2018,19,32,Mexican Grand Prix,2018-10-28,19:10:00,69088.0,1.0,20.0,0.0,27160.0,7.0,10.0,0.0,SIR,Sirotkin,williams
24156.0,1007,843.0,5.0,28,14.0,14,14,14.0,0.0,69.0,\N,\N,26,13,1:22.438,187.952,12.0,2018,19,32,Mexican Grand Prix,2018-10-28,19:10:00,69083.0,4.0,19.0,0.0,27161.0,33.0,9.0,0.0,HAR,Hartley,toro_rosso
24157.0,1007,825.0,210.0,20,16.0,15,15,15.0,0.0,69.0,\N,\N,45,10,1:21.874,189.246,12.0,2018,19,32,Mexican Grand Prix,2018-10-28,19:10:00,69085.0,53.0,9.0,0.0,27162.0,84.0,5.0,0.0,MAG,Magnussen,haas
24158.0,1007,154.0,210.0,8,18.0,16,16,16.0,0.0,68.0,\N,\N,46,9,1:21.370,190.419,13.0,2018,19,32,Mexican Grand Prix,2018-10-28,19:10:00,69084.0,31.0,13.0,0.0,27162.0,84.0,5.0,0.0,GRO,Grosjean,haas
24159.0,1007,817.0,9.0,3,1.0,\N,R,17.0,0.0,61.0,\N,\N,57,3,1:19.462,194.991,5.0,2018,19,32,Mexican Grand Prix,2018-10-28,19:10:00,69072.0,146.0,6.0,2.0,27155.0,362.0,3.0,4.0,RIC,Ricciardo,red_bull
24160.0,1007,815.0,10.0,11,13.0,\N,R,18.0,0.0,38.0,\N,\N,6,19,1:23.545,185.461,23.0,2018,19,32,Mexican Grand Prix,2018-10-28,19:10:00,69079.0,57.0,8.0,0.0,27158.0,47.0,7.0,0.0,PER,Pérez,force_india
24161.0,1007,832.0,4.0,55,8.0,\N,R,19.0,0.0,28.0,\N,\N,6,12,1:22.386,188.070,22.0,2018,19,32,Mexican Grand Prix,2018-10-28,19:10:00,69078.0,45.0,12.0,0.0,27157.0,114.0,4.0,0.0,SAI,Sainz,renault
24162.0,1007,4.0,1.0,14,12.0,\N,R,20.0,0.0,3.0,\N,\N,3,20,1:24.197,184.025,5.0,2018,19,32,Mexican Grand Prix,2018-10-28,19:10:00,69073.0,50.0,10.0,0.0,27156.0,62.0,6.0,0.0,ALO,Alonso,mclaren
24163.0,1008,1.0,131.0,44,1.0,1,1,1.0,25.0,71.0,1:27:09.066,5229066,70,7,1:11.795,216.065,1.0,2018,20,18,Brazilian Grand Prix,2018-11-11,17:10:00,69090.0,383.0,1.0,10.0,27164.0,620.0,1.0,10.0,HAM,Hamilton,mercedes
24164.0,1008,830.0,9.0,33,5.0,2,2,2.0,18.0,71.0,+1.469,5230535,61,4,1:11.578,216.720,1.0,2018,20,18,Brazilian Grand Prix,2018-11-11,17:10:00,69094.0,234.0,5.0,2.0,27165.0,392.0,3.0,4.0,VER,Verstappen,red_bull
24165.0,1008,8.0,6.0,7,4.0,3,3,3.0,15.0,71.0,+4.764,5233830,64,6,1:11.769,216.143,1.0,2018,20,18,Brazilian Grand Prix,2018-11-11,17:10:00,69091.0,251.0,3.0,1.0,27163.0,553.0,2.0,6.0,RAI,Räikkönen,ferrari
24166.0,1008,817.0,9.0,3,11.0,4,4,4.0,12.0,71.0,+5.193,5234259,62,3,1:11.343,217.434,1.0,2018,20,18,Brazilian Grand Prix,2018-11-11,17:10:00,69092.0,158.0,6.0,2.0,27165.0,392.0,3.0,4.0,RIC,Ricciardo,red_bull
24167.0,1008,822.0,131.0,77,3.0,5,5,5.0,10.0,71.0,+22.943,5252009,65,1,1:10.540,219.909,1.0,2018,20,18,Brazilian Grand Prix,2018-11-11,17:10:00,69096.0,237.0,4.0,0.0,27164.0,620.0,1.0,10.0,BOT,Bottas,mercedes
24168.0,1008,20.0,6.0,5,2.0,6,6,6.0,8.0,71.0,+26.997,5256063,71,2,1:10.831,219.005,1.0,2018,20,18,Brazilian Grand Prix,2018-11-11,17:10:00,69089.0,302.0,2.0,5.0,27163.0,553.0,2.0,6.0,VET,Vettel,ferrari
24169.0,1008,844.0,15.0,16,7.0,7,7,7.0,6.0,71.0,+44.199,5273265,70,8,1:12.082,215.204,1.0,2018,20,18,Brazilian Grand Prix,2018-11-11,17:10:00,69101.0,33.0,14.0,0.0,27169.0,42.0,8.0,0.0,LEC,Leclerc,sauber
24170.0,1008,154.0,210.0,8,8.0,8,8,8.0,4.0,71.0,+51.230,5280296,71,12,1:12.362,214.372,1.0,2018,20,18,Brazilian Grand Prix,2018-11-11,17:10:00,69104.0,35.0,13.0,0.0,27172.0,90.0,5.0,0.0,GRO,Grosjean,haas
24171.0,1008,825.0,210.0,20,10.0,9,9,9.0,2.0,71.0,+52.857,5281923,67,10,1:12.206,214.835,1.0,2018,20,18,Brazilian Grand Prix,2018-11-11,17:10:00,69105.0,55.0,9.0,0.0,27172.0,90.0,5.0,0.0,MAG,Magnussen,haas
24172.0,1008,815.0,10.0,11,12.0,10,10,10.0,1.0,70.0,\N,\N,58,13,1:12.472,214.046,11.0,2018,20,18,Brazilian Grand Prix,2018-11-11,17:10:00,69099.0,58.0,8.0,0.0,27168.0,48.0,7.0,0.0,PER,Pérez,force_india
24173.0,1008,843.0,5.0,28,16.0,11,11,11.0,0.0,70.0,\N,\N,53,15,1:12.949,212.647,11.0,2018,20,18,Brazilian Grand Prix,2018-11-11,17:10:00,69103.0,4.0,19.0,0.0,27171.0,33.0,9.0,0.0,HAR,Hartley,toro_rosso
24174.0,1008,832.0,4.0,55,15.0,12,12,12.0,0.0,70.0,\N,\N,50,9,1:12.169,214.945,11.0,2018,20,18,Brazilian Grand Prix,2018-11-11,17:10:00,69098.0,45.0,12.0,0.0,27167.0,114.0,4.0,0.0,SAI,Sainz,renault
24175.0,1008,842.0,5.0,10,9.0,13,13,13.0,0.0,70.0,\N,\N,55,17,1:13.822,210.132,11.0,2018,20,18,Brazilian Grand Prix,2018-11-11,17:10:00,69106.0,29.0,15.0,0.0,27171.0,33.0,9.0,0.0,GAS,Gasly,toro_rosso
24176.0,1008,838.0,1.0,2,20.0,14,14,14.0,0.0,70.0,\N,\N,68,16,1:12.968,212.591,11.0,2018,20,18,Brazilian Grand Prix,2018-11-11,17:10:00,69097.0,12.0,16.0,0.0,27166.0,62.0,6.0,0.0,VAN,Vandoorne,mclaren
24177.0,1008,839.0,10.0,31,18.0,15,15,15.0,0.0,70.0,\N,\N,70,11,1:12.352,214.401,11.0,2018,20,18,Brazilian Grand Prix,2018-11-11,17:10:00,69100.0,49.0,11.0,0.0,27168.0,48.0,7.0,0.0,OCO,Ocon,force_india
24178.0,1008,845.0,3.0,35,14.0,16,16,16.0,0.0,69.0,\N,\N,52,19,1:14.262,208.887,12.0,2018,20,18,Brazilian Grand Prix,2018-11-11,17:10:00,69108.0,1.0,20.0,0.0,27170.0,7.0,10.0,0.0,SIR,Sirotkin,williams
24179.0,1008,4.0,1.0,14,17.0,17,17,17.0,0.0,69.0,\N,\N,57,14,1:12.643,213.542,12.0,2018,20,18,Brazilian Grand Prix,2018-11-11,17:10:00,69093.0,50.0,10.0,0.0,27166.0,62.0,6.0,0.0,ALO,Alonso,mclaren
24180.0,1008,840.0,3.0,18,19.0,18,18,18.0,0.0,69.0,\N,\N,68,5,1:11.751,216.197,12.0,2018,20,18,Brazilian Grand Prix,2018-11-11,17:10:00,69102.0,6.0,18.0,0.0,27170.0,7.0,10.0,0.0,STR,Stroll,williams
24181.0,1008,807.0,4.0,27,13.0,\N,R,19.0,0.0,32.0,\N,\N,30,18,1:14.029,209.544,25.0,2018,20,18,Brazilian Grand Prix,2018-11-11,17:10:00,69095.0,69.0,7.0,0.0,27167.0,114.0,4.0,0.0,HUL,Hülkenberg,renault
24182.0,1008,828.0,15.0,9,6.0,\N,R,20.0,0.0,20.0,\N,\N,3,20,1:15.281,206.059,4.0,2018,20,18,Brazilian Grand Prix,2018-11-11,17:10:00,69107.0,9.0,17.0,0.0,27169.0,42.0,8.0,0.0,ERI,Ericsson,sauber
24183.0,1009,1.0,131.0,44,1.0,1,1,1.0,25.0,55.0,1:39:40.382,5980382,53,5,1:41.357,197.267,1.0,2018,21,24,Abu Dhabi Grand Prix,2018-11-25,13:10:00,69110.0,408.0,1.0,11.0,27174.0,655.0,1.0,11.0,HAM,Hamilton,mercedes
24184.0,1009,20.0,6.0,5,3.0,2,2,2.0,18.0,55.0,+2.581,5982963,54,1,1:40.867,198.225,1.0,2018,21,24,Abu Dhabi Grand Prix,2018-11-25,13:10:00,69109.0,320.0,2.0,5.0,27173.0,571.0,2.0,6.0,VET,Vettel,ferrari
24185.0,1009,830.0,9.0,33,6.0,3,3,3.0,15.0,55.0,+12.706,5993088,51,6,1:41.909,196.198,1.0,2018,21,24,Abu Dhabi Grand Prix,2018-11-25,13:10:00,69114.0,249.0,4.0,2.0,27175.0,419.0,3.0,4.0,VER,Verstappen,red_bull
24186.0,1009,817.0,9.0,3,5.0,4,4,4.0,12.0,55.0,+15.379,5995761,35,3,1:41.249,197.477,1.0,2018,21,24,Abu Dhabi Grand Prix,2018-11-25,13:10:00,69112.0,170.0,6.0,2.0,27175.0,419.0,3.0,4.0,RIC,Ricciardo,red_bull
24187.0,1009,822.0,131.0,77,2.0,5,5,5.0,10.0,55.0,+47.957,6028339,42,2,1:40.953,198.056,1.0,2018,21,24,Abu Dhabi Grand Prix,2018-11-25,13:10:00,69116.0,247.0,5.0,0.0,27174.0,655.0,1.0,11.0,BOT,Bottas,mercedes
24188.0,1009,832.0,4.0,55,11.0,6,6,6.0,8.0,55.0,+1:12.548,6052930,54,4,1:41.351,197.278,1.0,2018,21,24,Abu Dhabi Grand Prix,2018-11-25,13:10:00,69118.0,53.0,10.0,0.0,27177.0,122.0,4.0,0.0,SAI,Sainz,renault
24189.0,1009,844.0,15.0,16,8.0,7,7,7.0,6.0,55.0,+1:30.789,6071171,54,10,1:42.876,194.354,1.0,2018,21,24,Abu Dhabi Grand Prix,2018-11-25,13:10:00,69121.0,39.0,13.0,0.0,27179.0,48.0,8.0,0.0,LEC,Leclerc,sauber
24190.0,1009,815.0,10.0,11,14.0,8,8,8.0,4.0,55.0,+1:31.275,6071657,53,8,1:42.816,194.467,1.0,2018,21,24,Abu Dhabi Grand Prix,2018-11-25,13:10:00,69119.0,62.0,8.0,0.0,27178.0,52.0,7.0,0.0,PER,Pérez,force_india
24191.0,1009,154.0,210.0,8,7.0,9,9,9.0,2.0,54.0,\N,\N,54,11,1:43.195,193.753,11.0,2018,21,24,Abu Dhabi Grand Prix,2018-11-25,13:10:00,69124.0,37.0,14.0,0.0,27182.0,93.0,5.0,0.0,GRO,Grosjean,haas
24192.0,1009,825.0,210.0,20,13.0,10,10,10.0,1.0,54.0,\N,\N,53,9,1:42.822,194.456,11.0,2018,21,24,Abu Dhabi Grand Prix,2018-11-25,13:10:00,69125.0,56.0,9.0,0.0,27182.0,93.0,5.0,0.0,MAG,Magnussen,haas
24193.0,1009,4.0,1.0,14,15.0,11,11,11.0,0.0,54.0,\N,\N,53,7,1:42.393,195.271,11.0,2018,21,24,Abu Dhabi Grand Prix,2018-11-25,13:10:00,69113.0,50.0,11.0,0.0,27176.0,62.0,6.0,0.0,ALO,Alonso,mclaren
24194.0,1009,843.0,5.0,28,16.0,12,12,12.0,0.0,54.0,\N,\N,53,17,1:44.174,191.932,11.0,2018,21,24,Abu Dhabi Grand Prix,2018-11-25,13:10:00,69123.0,4.0,19.0,0.0,27181.0,33.0,9.0,0.0,HAR,Hartley,toro_rosso
24195.0,1009,840.0,3.0,18,20.0,13,13,13.0,0.0,54.0,\N,\N,53,16,1:44.033,192.192,11.0,2018,21,24,Abu Dhabi Grand Prix,2018-11-25,13:10:00,69122.0,6.0,18.0,0.0,27180.0,7.0,10.0,0.0,STR,Stroll,williams
24196.0,1009,838.0,1.0,2,18.0,14,14,14.0,0.0,54.0,\N,\N,53,12,1:43.249,193.652,11.0,2018,21,24,Abu Dhabi Grand Prix,2018-11-25,13:10:00,69117.0,12.0,16.0,0.0,27176.0,62.0,6.0,0.0,VAN,Vandoorne,mclaren
24197.0,1009,845.0,3.0,35,19.0,15,15,15.0,0.0,54.0,\N,\N,54,14,1:43.831,192.566,11.0,2018,21,24,Abu Dhabi Grand Prix,2018-11-25,13:10:00,69128.0,1.0,20.0,0.0,27180.0,7.0,10.0,0.0,SIR,Sirotkin,williams
24198.0,1009,842.0,5.0,10,17.0,\N,R,16.0,0.0,46.0,\N,\N,42,15,1:43.988,192.276,5.0,2018,21,24,Abu Dhabi Grand Prix,2018-11-25,13:10:00,69126.0,29.0,15.0,0.0,27181.0,33.0,9.0,0.0,GAS,Gasly,toro_rosso
24199.0,1009,839.0,10.0,31,9.0,\N,R,17.0,0.0,44.0,\N,\N,41,13,1:43.591,193.012,5.0,2018,21,24,Abu Dhabi Grand Prix,2018-11-25,13:10:00,69120.0,49.0,12.0,0.0,27178.0,52.0,7.0,0.0,OCO,Ocon,force_india
24200.0,1009,828.0,15.0,9,12.0,\N,R,18.0,0.0,24.0,\N,\N,22,19,1:46.077,188.489,75.0,2018,21,24,Abu Dhabi Grand Prix,2018-11-25,13:10:00,69127.0,9.0,17.0,0.0,27179.0,48.0,8.0,0.0,ERI,Ericsson,sauber
24201.0,1009,8.0,6.0,7,4.0,\N,R,19.0,0.0,6.0,\N,\N,5,18,1:45.198,190.064,75.0,2018,21,24,Abu Dhabi Grand Prix,2018-11-25,13:10:00,69111.0,251.0,3.0,1.0,27173.0,571.0,2.0,6.0,RAI,Räikkönen,ferrari
24202.0,1009,807.0,4.0,27,10.0,\N,R,20.0,0.0,0.0,\N,\N,\N,0,\N,\N,4.0,2018,21,24,Abu Dhabi Grand Prix,2018-11-25,13:10:00,69115.0,69.0,7.0,0.0,27177.0,122.0,4.0,0.0,HUL,Hülkenberg,renault
24203.0,1010,822.0,131.0,77,2.0,1,1,1.0,26.0,58.0,1:25:27.325,5127325,57,1,1:25.580,223.075,1.0,2019,1,1,Australian Grand Prix,2019-03-17,05:10:00,69749.0,26.0,1.0,1.0,27193.0,44.0,1.0,1.0,BOT,Bottas,mercedes
24204.0,1010,1.0,131.0,44,1.0,2,2,2.0,18.0,58.0,+20.886,5148211,57,2,1:26.057,221.839,1.0,2019,1,1,Australian Grand Prix,2019-03-17,05:10:00,69750.0,18.0,2.0,0.0,27193.0,44.0,1.0,1.0,HAM,Hamilton,mercedes
